127.0.0.1 - - [17/Apr/2025:08:53:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=ja&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 237668
127.0.0.1 - - [17/Apr/2025:08:53:22 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=ja&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 213260
127.0.0.1 - - [17/Apr/2025:08:53:27 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=jam&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 323
127.0.0.1 - - [17/Apr/2025:08:53:27 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=jam&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 1381
127.0.0.1 - - [17/Apr/2025:08:53:27 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=jam&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 21287
127.0.0.1 - - [17/Apr/2025:08:53:27 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=jam&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 12884
127.0.0.1 - - [17/Apr/2025:08:53:32 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 126629
127.0.0.1 - - [17/Apr/2025:08:53:32 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 151743
127.0.0.1 - - [17/Apr/2025:08:53:32 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 207884
127.0.0.1 - - [17/Apr/2025:08:53:32 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 227280
127.0.0.1 - - [17/Apr/2025:08:53:47 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 323
127.0.0.1 - - [17/Apr/2025:08:53:47 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 128254
127.0.0.1 - - [17/Apr/2025:08:53:47 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 184658
127.0.0.1 - - [17/Apr/2025:08:53:47 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=den&defType=edismax&qf=writers_autocomplete^1&fl=writers&rows=28097&wt=json HTTP/1.1" 200 204916
127.0.0.1 - - [17/Apr/2025:08:53:51 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=movie_name_autocomplete^2&fl=movie_name&rows=28097&wt=json HTTP/1.1" 200 126629
127.0.0.1 - - [17/Apr/2025:08:53:51 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=directors_autocomplete^2&fl=directors&rows=28097&wt=json HTTP/1.1" 200 151743
127.0.0.1 - - [17/Apr/2025:08:53:51 +0000] "GET http://localhost:8983/solr/metadatacore/select?q=de&defType=edismax&qf=stars_autocomplete^1&fl=stars&rows=28097&wt=json HTTP/1.1" 200 207884
